,Title,User_id,review/score
339020,Straw Men,A16QQ78I8J29PA,5.0
339028,Straw Men,A30KEXFT9SILL6,3.0
339029,Straw Men,A2V3P1XE33NYC3,5.0
339030,Straw Men,A2DSXA1E02C86D,2.0
339031,Straw Men,A3H6P6JIOKELT6,4.0
339034,Straw Men,A3LZGLA88K0LA0,5.0
339036,Straw Men,A3U29LBT749HJ0,5.0
339042,Straw Men,A19B0GTBYVO2OL,2.0
339050,Straw Men,A2EDZH51XHFA9B,4.0
339066,Straw Men,A1GSTCPM8NRZRV,2.0
339078,Straw Men,A2F6N60Z96CAJI,5.0
339087,Straw Men,A1D5RCOILPC9LX,5.0
339655,Death comes for the Archbishop,A16QODENBJVUI1,5.0
339672,Death comes for the Archbishop,A21VR7M8O55EF6,5.0
339688,Death comes for the Archbishop,A23ZCJ9U3ZN0FK,3.0
339692,Death comes for the Archbishop,A3QVAKVRAH657N,3.0
339701,Death comes for the Archbishop,AHCVWPLA1O4X8,5.0
339703,Death comes for the Archbishop,AMKZHBOK7VMQR,4.0
339708,Death comes for the Archbishop,A17FLA8HQOFVIG,5.0
339712,Death comes for the Archbishop,A2VZ11U5DXM8J5,5.0
339713,Death comes for the Archbishop,A2N3YAM4K3ATM,5.0
339749,Death comes for the Archbishop,A3ORW6K9OKTTKV,3.0
339755,Death comes for the Archbishop,A3LKWMM12AF0PU,4.0
339758,Death comes for the Archbishop,A3VIOCJZ22JZXT,4.0
339769,Death comes for the Archbishop,A1NC9AGZOBI0M1,4.0
339770,Death comes for the Archbishop,A28ZOZJU5A30Z0,4.0
339771,Death comes for the Archbishop,A2CW9IQAPFEYLM,5.0
339779,Death comes for the Archbishop,AHXAPVSHPJ6OJ,5.0
339782,Death comes for the Archbishop,A1XTWXIMUCDGQE,5.0
339784,Death comes for the Archbishop,A2ODBHT4URXVXQ,4.0
339785,Death comes for the Archbishop,A2FEGRJQNU51P9,5.0
339794,Death comes for the Archbishop,A3DTHQIPBY0NI7,5.0
339797,Death comes for the Archbishop,A16GAIJJE39T1S,5.0
339800,Death comes for the Archbishop,A1RMHZSWZ7ZEQO,2.0
339807,Death comes for the Archbishop,AQ5UX3AVZPAPN,5.0
339999,Breaking the Silence,A2T7GJONIZFP1Q,5.0
340005,Breaking the Silence,A2PWUIQG57O1AZ,4.0
340025,Breaking the Silence,AIEEK7AHXKZCC,5.0
340173,Everyday Zen - Love & Work,AGKPTMTR3UX1R,4.0
341155,Red Pony Hb (New Windmill),ALJMYYRC6NB9T,5.0
341189,Red Pony Hb (New Windmill),A2WB4OWBUH2VQX,4.0
341190,Red Pony Hb (New Windmill),A2CZY3CEV23C62,3.0
341212,Red Pony Hb (New Windmill),A18BI74KN3ZVW5,4.0
341215,Red Pony Hb (New Windmill),A3QZCA4LTTVGAD,5.0
341219,Red Pony Hb (New Windmill),AHD101501WCN1,5.0
341235,Red Pony Hb (New Windmill),AL8IDHJPCE00K,4.0
341241,Red Pony Hb (New Windmill),A36K2N527TXXJN,4.0
341246,Red Pony Hb (New Windmill),AW7BIYHXUIZ62,5.0
341250,Red Pony Hb (New Windmill),A2TX179XAT5GRP,4.0
341270,Red Pony Hb (New Windmill),A29NUB3P6YIWZG,3.0
341271,Red Pony Hb (New Windmill),A1PASRZ81DY9C,2.0
341285,Red Pony Hb (New Windmill),AFYYHRPSFBLWS,1.0
341291,Red Pony Hb (New Windmill),A1XTWXIMUCDGQE,4.0
341296,Red Pony Hb (New Windmill),A2ENIQZX6VJYUM,5.0
341300,Red Pony Hb (New Windmill),A27XUU2DXILHYZ,3.0
341301,Red Pony Hb (New Windmill),A1NT7ED5TATUAM,3.0
341312,Red Pony Hb (New Windmill),A18E0V2F73X593,2.0
343915,The Feminine Mystique,AIWDJ3S85O10Q,5.0
343917,The Feminine Mystique,AHD101501WCN1,1.0
343943,The Feminine Mystique,A2E3GFHUDNPYDH,2.0
343949,The Feminine Mystique,A2SDRCBPIAXVDW,3.0
343959,The Feminine Mystique,AU6DIIDZK2OQM,4.0
346302,"Guns, Germs, and Steel: The Fates of Human Societies",A1SMUB9ASL5L9Y,3.0
346304,"Guns, Germs, and Steel: The Fates of Human Societies",A1V51M8M216Y69,4.0
346316,"Guns, Germs, and Steel: The Fates of Human Societies",A27WFYW9ZJ5DN1,4.0
346318,"Guns, Germs, and Steel: The Fates of Human Societies",AGHIV0V0ON7MO,5.0
346329,"Guns, Germs, and Steel: The Fates of Human Societies",A12A08OL0TZY0W,5.0
346330,"Guns, Germs, and Steel: The Fates of Human Societies",A1DYMH30TSRONY,4.0
346403,"Guns, Germs, and Steel: The Fates of Human Societies",AR2DE47VCY1C8,3.0
346412,"Guns, Germs, and Steel: The Fates of Human Societies",A2VMT89TCSF105,4.0
346421,"Guns, Germs, and Steel: The Fates of Human Societies",A2KP20R2FWLEEU,4.0
346428,"Guns, Germs, and Steel: The Fates of Human Societies",A3DET8JZRKSF2P,4.0
346460,"Guns, Germs, and Steel: The Fates of Human Societies",A1YRV8ICHSL41F,5.0
346463,"Guns, Germs, and Steel: The Fates of Human Societies",A2NHD7LUXVGTD3,3.0
346500,"Guns, Germs, and Steel: The Fates of Human Societies",AD0J5KK4WQXNS,3.0
346502,"Guns, Germs, and Steel: The Fates of Human Societies",AEQFYOI6YJ83Z,4.0
346516,"Guns, Germs, and Steel: The Fates of Human Societies",AXSH6O4OP5L4M,5.0
346522,"Guns, Germs, and Steel: The Fates of Human Societies",AQZH7YTWQPOBE,4.0
346552,"Guns, Germs, and Steel: The Fates of Human Societies",A222LQEPE7O7BV,4.0
346555,"Guns, Germs, and Steel: The Fates of Human Societies",A3K1RVYM3JQZZS,5.0
346557,"Guns, Germs, and Steel: The Fates of Human Societies",A5MY11QADILVA,5.0
346586,"Guns, Germs, and Steel: The Fates of Human Societies",ASJWCXE10I8AZ,3.0
346601,"Guns, Germs, and Steel: The Fates of Human Societies",A116J8AUC3JSN2,3.0
346624,"Guns, Germs, and Steel: The Fates of Human Societies",A1GLT8WEEWZTN1,3.0
346699,"Guns, Germs, and Steel: The Fates of Human Societies",A3N3GNVHFZZ6N1,5.0
346722,"Guns, Germs, and Steel: The Fates of Human Societies",A3LKWMM12AF0PU,4.0
346736,"Guns, Germs, and Steel: The Fates of Human Societies",ANTGGAQYPSWHF,5.0
346745,"Guns, Germs, and Steel: The Fates of Human Societies",AT9YSY20RJUDX,3.0
346758,"Guns, Germs, and Steel: The Fates of Human Societies",A3QFUK8BCO9IMO,5.0
346770,"Guns, Germs, and Steel: The Fates of Human Societies",A1VHK9A4VLJTHC,4.0
346793,"Guns, Germs, and Steel: The Fates of Human Societies",A1RPTVW5VEOSI,2.0
346812,"Guns, Germs, and Steel: The Fates of Human Societies",A8DJ9EU2QP2JM,4.0
346820,"Guns, Germs, and Steel: The Fates of Human Societies",A13G1TKIKHGV3F,4.0
346834,"Guns, Germs, and Steel: The Fates of Human Societies",A2ORDVE96GL3Q7,4.0
346837,"Guns, Germs, and Steel: The Fates of Human Societies",A395QKQZ15GP4F,4.0
346848,"Guns, Germs, and Steel: The Fates of Human Societies",A2BS90J8VELL7D,4.0
346878,"Guns, Germs, and Steel: The Fates of Human Societies",A27UILBR7S2VBG,3.0
346892,"Guns, Germs, and Steel: The Fates of Human Societies",A2I3D2NX4XKZYJ,3.0
346925,"Guns, Germs, and Steel: The Fates of Human Societies",A2YF4ZMECJVLK9,5.0
346929,"Guns, Germs, and Steel: The Fates of Human Societies",ABN5K7K1TM1QA,5.0
346936,"Guns, Germs, and Steel: The Fates of Human Societies",A2YXRT2XIJIO57,5.0
346956,"Guns, Germs, and Steel: The Fates of Human Societies",AEE2GJR0VF6R7,4.0
346977,"Guns, Germs, and Steel: The Fates of Human Societies",A37GRFP6VMUXKT,3.0
346995,"Guns, Germs, and Steel: The Fates of Human Societies",ADY0QI5IENSLY,4.0
346996,"Guns, Germs, and Steel: The Fates of Human Societies",A34UTL4AVX80MK,5.0
347027,"Guns, Germs, and Steel: The Fates of Human Societies",A16GAIJJE39T1S,5.0
347050,"Guns, Germs, and Steel: The Fates of Human Societies",A3M0YP958H2KRX,5.0
347088,"Guns, Germs, and Steel: The Fates of Human Societies",A15Y2FQ5WNR63Y,5.0
347111,"Guns, Germs, and Steel: The Fates of Human Societies",A2CR57GAJKNWVV,5.0
347152,"Guns, Germs, and Steel: The Fates of Human Societies",A2BTTP7LS8OI6X,5.0
347167,"Guns, Germs, and Steel: The Fates of Human Societies",A3ILPPZ9RBE1U3,4.0
347190,"Guns, Germs, and Steel: The Fates of Human Societies",AY46DEOJJYFTW,5.0
347193,"Guns, Germs, and Steel: The Fates of Human Societies",A18BI74KN3ZVW5,4.0
347196,"Guns, Germs, and Steel: The Fates of Human Societies",A2Z44AN3F2IN61,5.0
347226,"Guns, Germs, and Steel: The Fates of Human Societies",A3CI4SA5MCHOR,5.0
347236,"Guns, Germs, and Steel: The Fates of Human Societies",AQYM7Q42F4C87,4.0
347258,"Guns, Germs, and Steel: The Fates of Human Societies",A3H2CKTFZ3B3GD,5.0
347266,"Guns, Germs, and Steel: The Fates of Human Societies",A3NBL1TI2M3CW1,5.0
347267,"Guns, Germs, and Steel: The Fates of Human Societies",A1DK5AZMXS1QA3,5.0
347292,"Guns, Germs, and Steel: The Fates of Human Societies",A2SH17ZKPJNI76,5.0
347317,"Guns, Germs, and Steel: The Fates of Human Societies",A13E0ARAXI6KJW,5.0
347344,"Guns, Germs, and Steel: The Fates of Human Societies",A2F3M93RRLFQNJ,4.0
347429,"Guns, Germs, and Steel: The Fates of Human Societies",A3GK6YHJVPSEMM,3.0
347431,"Guns, Germs, and Steel: The Fates of Human Societies",A140XH16IKR4B0,5.0
347483,"Guns, Germs, and Steel: The Fates of Human Societies",A1IHT31N8RLPN8,3.0
347486,"Guns, Germs, and Steel: The Fates of Human Societies",ABDU537LDPT92,5.0
347501,"Guns, Germs, and Steel: The Fates of Human Societies",A3JSRMS7FO6EKQ,4.0
347507,"Guns, Germs, and Steel: The Fates of Human Societies",ALR35EFI69S5R,2.0
347520,"Guns, Germs, and Steel: The Fates of Human Societies",AUM3YMZ0YRJE0,5.0
347549,"Guns, Germs, and Steel: The Fates of Human Societies",ALN0TTRTLHA4E,5.0
347595,"Guns, Germs, and Steel: The Fates of Human Societies",AJDYDG7YZY9QL,5.0
347597,"Guns, Germs, and Steel: The Fates of Human Societies",A3684EUAEHIV67,3.0
347628,"Guns, Germs, and Steel: The Fates of Human Societies",A3MV1KKHX51FYT,4.0
347633,"Guns, Germs, and Steel: The Fates of Human Societies",A3RTMB76CJWY9U,5.0
347634,"Guns, Germs, and Steel: The Fates of Human Societies",A3M77GPST0EICR,4.0
347636,"Guns, Germs, and Steel: The Fates of Human Societies",AKT8TGIT6VVZ5,5.0
347637,"Guns, Germs, and Steel: The Fates of Human Societies",A22RY8N8CNDF3A,4.0
347643,"Guns, Germs, and Steel: The Fates of Human Societies",A1GARI2JT6EAWA,5.0
347644,"Guns, Germs, and Steel: The Fates of Human Societies",A3J0OXB9KIC5SS,4.0
347670,"Guns, Germs, and Steel: The Fates of Human Societies",A34U6WKGEO82P2,5.0
351110,"Sharpe's Trafalgar: Richard Sharpe & the Battle of Trafalgar, 21 October 1805 (Richard Sharpe's Adventure Series #4)",A2PNTEDGMOLMOY,4.0
351115,"Sharpe's Trafalgar: Richard Sharpe & the Battle of Trafalgar, 21 October 1805 (Richard Sharpe's Adventure Series #4)",A1K1JW1C5CUSUZ,3.0
351121,"Sharpe's Trafalgar: Richard Sharpe & the Battle of Trafalgar, 21 October 1805 (Richard Sharpe's Adventure Series #4)",A2GBJQ9THOYDAJ,3.0
351124,"Sharpe's Trafalgar: Richard Sharpe & the Battle of Trafalgar, 21 October 1805 (Richard Sharpe's Adventure Series #4)",A29CUCGRX04TS8,4.0
351128,"Sharpe's Trafalgar: Richard Sharpe & the Battle of Trafalgar, 21 October 1805 (Richard Sharpe's Adventure Series #4)",A3PGGI7A6XCNF1,5.0
351130,"Sharpe's Trafalgar: Richard Sharpe & the Battle of Trafalgar, 21 October 1805 (Richard Sharpe's Adventure Series #4)",A1XC6NAEF7RKZ0,3.0
351139,"Sharpe's Trafalgar: Richard Sharpe & the Battle of Trafalgar, 21 October 1805 (Richard Sharpe's Adventure Series #4)",ABON52D6MQ5T2,5.0
351140,"Sharpe's Trafalgar: Richard Sharpe & the Battle of Trafalgar, 21 October 1805 (Richard Sharpe's Adventure Series #4)",A1RAUVCWYHTQI4,3.0
351155,"Sharpe's Trafalgar: Richard Sharpe & the Battle of Trafalgar, 21 October 1805 (Richard Sharpe's Adventure Series #4)",A3NBL1TI2M3CW1,3.0
354121,Great Expectations (Signet classics),A33FA68V0NCM5E,4.0
354167,Great Expectations (Signet classics),A1AAND6JLJGCV2,2.0
354171,Great Expectations (Signet classics),A3AKWA5CWSKOOH,4.0
354181,Great Expectations (Signet classics),AST8AAKSJKAQ1,3.0
354203,Great Expectations (Signet classics),A1ARA52HB238HT,4.0
354209,Great Expectations (Signet classics),A1LVZOK9F7K4CN,5.0
354210,Great Expectations (Signet classics),ABTUNH7645QJL,5.0
354211,Great Expectations (Signet classics),A17FLA8HQOFVIG,5.0
354212,Great Expectations (Signet classics),A2ZSC81MXLBELX,5.0
354215,Great Expectations (Signet classics),A1EKTLUL24HDG8,5.0
354216,Great Expectations (Signet classics),A1IHT31N8RLPN8,4.0
354221,Great Expectations (Signet classics),A96K1ZGW56S2I,4.0
354228,Great Expectations (Signet classics),A30AO422P01XK0,5.0
354243,Great Expectations (Signet classics),A1DK5AZMXS1QA3,3.0
354293,Great Expectations (Signet classics),A15IK0978DBL14,5.0
354302,Great Expectations (Signet classics),A1N1YEMTI9DJ86,5.0
354332,Great Expectations (Signet classics),AL6JIT43D8D4Z,5.0
354337,Great Expectations (Signet classics),A2CVVCODXDVJO6,5.0
354353,Great Expectations (Signet classics),A2YTHMJJJQCOZ,5.0
354382,Great Expectations (Signet classics),A4FX5YCJA630V,5.0
354384,Great Expectations (Signet classics),A3QVAKVRAH657N,5.0
354440,Great Expectations (Signet classics),A2E3GFHUDNPYDH,5.0
354442,Great Expectations (Signet classics),A3JSRMS7FO6EKQ,5.0
354443,Great Expectations (Signet classics),A1G37DFO8MQW0M,5.0
354459,Great Expectations (Signet classics),A29LGHDM4PTVOA,5.0
354474,Great Expectations (Signet classics),A1PNE9GR9XCUST,5.0
354483,Great Expectations (Signet classics),ALU2IJ2DZD86X,4.0
354517,Great Expectations (Signet classics),A3IKBHODOTYYHM,4.0
354525,Great Expectations (Signet classics),A1NT7ED5TATUAM,4.0
354532,Great Expectations (Signet classics),A3EOHYIHQM3KK,4.0
354589,Great Expectations (Signet classics),A3CTG6DK620Z0C,5.0
354593,Great Expectations (Signet classics),A36WD8GXQ5QCJ7,5.0
354594,Great Expectations (Signet classics),A2ENIQZX6VJYUM,5.0
354595,Great Expectations (Signet classics),A2V3P1XE33NYC3,5.0
354599,Great Expectations (Signet classics),A14OJS0VWMOSWO,5.0
354600,Great Expectations (Signet classics),A3D7L0R1281COX,5.0
354601,Great Expectations (Signet classics),A3TKGM2JJJC1I3,5.0
354607,Great Expectations (Signet classics),AM66MDMCMTQZ3,4.0
354609,Great Expectations (Signet classics),A2T6RWGHT3DIDH,5.0
354610,Great Expectations (Signet classics),AQYM7Q42F4C87,5.0
354614,Great Expectations (Signet classics),A3MQXFVZ9DCE8M,5.0
354625,Great Expectations (Signet classics),A2BS90J8VELL7D,4.0
354627,Great Expectations (Signet classics),A2QZVW56O4WSBT,5.0
354631,Great Expectations (Signet classics),A356HRZZFCEGL1,4.0
354632,Great Expectations (Signet classics),A23ZCJ9U3ZN0FK,4.0
354648,Great Expectations (Signet classics),A3NI29U4P5NQF1,5.0
354652,Great Expectations (Signet classics),A18MG1GPSEAPE9,3.0
354655,Great Expectations (Signet classics),A2WB4OWBUH2VQX,5.0
354659,Great Expectations (Signet classics),A3P8ZDHC7XSKSE,5.0
354664,Great Expectations (Signet classics),A1U8DHSI18EEJ1,5.0
354677,Great Expectations (Signet classics),A3R1E4K7B6RUHP,5.0
354696,Great Expectations (Signet classics),A1F3DFRPGVEUI8,5.0
354699,Great Expectations (Signet classics),A2ZHH7AK83JB5G,5.0
354717,Great Expectations (Signet classics),A1T17LMQABMBN5,5.0
354742,Great Expectations (Signet classics),A9RUU8JSKU7G1,4.0
354752,Great Expectations (Signet classics),A3ILPPZ9RBE1U3,5.0
354755,Great Expectations (Signet classics),A3QW09WANRS6BZ,4.0
354763,Great Expectations (Signet classics),A2WSI8HOWHFDOT,5.0
354783,Great Expectations (Signet classics),A370Z6I5GBWU44,5.0
354797,Great Expectations (Signet classics),A5ICDTC3HI26L,4.0
354807,Great Expectations (Signet classics),A1796BFN7L774T,3.0
354845,Great Expectations (Signet classics),A2F540P3L6P5CL,5.0
354853,Great Expectations (Signet classics),AHD101501WCN1,5.0
354858,Great Expectations (Signet classics),A341BG8RMH8QW,3.0
354859,Great Expectations (Signet classics),A1K1JW1C5CUSUZ,5.0
354861,Great Expectations (Signet classics),AAIL33CYCT47J,5.0
354863,Great Expectations (Signet classics),A1HJZL0WKCOTSF,5.0
354874,Great Expectations (Signet classics),A1R90KXMPXCAP,1.0
354878,Great Expectations (Signet classics),A3H258X7JP0JW6,3.0
354899,Great Expectations (Signet classics),A1BJLZ8UNAZX2D,5.0
354911,Great Expectations (Signet classics),A1E2NA2F4RTQ9B,5.0
355507,"Mexican Everyday (Recipes Featured on Season 4 of the PBS-TV series ""Mexico One Plate at a Time"")",A20IIR0422G3A5,5.0
355508,"Mexican Everyday (Recipes Featured on Season 4 of the PBS-TV series ""Mexico One Plate at a Time"")",A1OX82JPAQLL60,5.0
355510,"Mexican Everyday (Recipes Featured on Season 4 of the PBS-TV series ""Mexico One Plate at a Time"")",A2JP0URFHXP6DO,5.0
355529,"Mexican Everyday (Recipes Featured on Season 4 of the PBS-TV series ""Mexico One Plate at a Time"")",A14OJS0VWMOSWO,5.0
355562,"Mexican Everyday (Recipes Featured on Season 4 of the PBS-TV series ""Mexico One Plate at a Time"")",A2VG0RY3EUWZKB,5.0
355563,"Mexican Everyday (Recipes Featured on Season 4 of the PBS-TV series ""Mexico One Plate at a Time"")",A1M8PP7MLHNBQB,5.0
356113,Jane Eyre (New Windmill),AELXFPTLB6P2L,4.0
356117,Jane Eyre (New Windmill),A1CNQTCRQ35IMM,5.0
356121,Jane Eyre (New Windmill),A1HO9J4DCQDGP9,5.0
356124,Jane Eyre (New Windmill),A7SSCDSCM4PXF,5.0
356135,Jane Eyre (New Windmill),A1G0DH7UQ4ILS6,5.0
356138,Jane Eyre (New Windmill),AFYYHRPSFBLWS,5.0
356140,Jane Eyre (New Windmill),ASSG127YCNDUL,3.0
356164,Jane Eyre (New Windmill),A1DYMH30TSRONY,5.0
356165,Jane Eyre (New Windmill),A1G37DFO8MQW0M,5.0
356176,Jane Eyre (New Windmill),A2F540P3L6P5CL,5.0
356178,Jane Eyre (New Windmill),A2ZHH7AK83JB5G,5.0
356245,Jane Eyre (New Windmill),A3MVAN55WKCGR7,4.0
356273,Jane Eyre (New Windmill),A1288XI5LO0J76,4.0
356274,Jane Eyre (New Windmill),A1D2C0WDCSHUWZ,5.0
356278,Jane Eyre (New Windmill),A14OJS0VWMOSWO,5.0
356285,Jane Eyre (New Windmill),AHUT55E980RDR,4.0
356288,Jane Eyre (New Windmill),A1T17LMQABMBN5,5.0
356324,Jane Eyre (New Windmill),A23ZCJ9U3ZN0FK,5.0
356326,Jane Eyre (New Windmill),A2H6Q6AK8S90F3,4.0
356353,Jane Eyre (New Windmill),A1GFM0ZKG5PKJJ,4.0
356361,Jane Eyre (New Windmill),A1CMLKF5LMH150,5.0
356375,Jane Eyre (New Windmill),A1BSD8ZUZ28A9L,5.0
356395,Jane Eyre (New Windmill),A3HKIBN7A2C0BO,5.0
356438,Jane Eyre (New Windmill),AQYM7Q42F4C87,3.0
356440,Jane Eyre (New Windmill),A1H5E7O5BW2J13,5.0
356456,Jane Eyre (New Windmill),A3EOHYIHQM3KK,4.0
356459,Jane Eyre (New Windmill),A1PNE9GR9XCUST,5.0
356493,Jane Eyre (New Windmill),AYPOMVBFYBVWE,4.0
356494,Jane Eyre (New Windmill),A28WSXVR56HF9M,4.0
356500,Jane Eyre (New Windmill),AC6FEW34E5EQ9,5.0
356501,Jane Eyre (New Windmill),ASPABROV8R7M5,5.0
356518,Jane Eyre (New Windmill),A2BIFGERNRDLBB,4.0
356526,Jane Eyre (New Windmill),A370Z6I5GBWU44,4.0
356539,Jane Eyre (New Windmill),A1CUQT847I9NHB,4.0
356552,Jane Eyre (New Windmill),A7N5UKGJZB6RQ,5.0
356557,Jane Eyre (New Windmill),AN8C7BGR98HLN,2.0
356564,Jane Eyre (New Windmill),AU6DIIDZK2OQM,4.0
356579,Jane Eyre (New Windmill),A22DUZU3XVA8HA,5.0
356582,Jane Eyre (New Windmill),A34BWLZ9HERHGM,3.0
356610,Jane Eyre (New Windmill),A1RLMYWYWQ03QJ,5.0
356622,Jane Eyre (New Windmill),A2CVVCODXDVJO6,5.0
356624,Jane Eyre (New Windmill),A1XTWXIMUCDGQE,5.0
356683,Jane Eyre (New Windmill),A2FTHCGH06O4Y5,3.0
356688,Jane Eyre (New Windmill),A3UJJGY799F76I,5.0
356728,Jane Eyre (New Windmill),A1N1YEMTI9DJ86,5.0
356764,Jane Eyre (New Windmill),A3PWQXWI2JT2CN,5.0
356766,Jane Eyre (New Windmill),A3M174IC0VXOS2,5.0
356853,Jane Eyre (New Windmill),A4FX5YCJA630V,5.0
356855,Jane Eyre (New Windmill),ABTUNH7645QJL,5.0
356857,Jane Eyre (New Windmill),A1RECBDKHVOJMW,5.0
356861,Jane Eyre (New Windmill),A1EKTLUL24HDG8,5.0
356879,Jane Eyre (New Windmill),A3D7L0R1281COX,5.0
356923,Jane Eyre (New Windmill),A2ENIQZX6VJYUM,5.0
356952,Jane Eyre (New Windmill),ABMX8XUNPR3LP,4.0
356995,Jane Eyre (New Windmill),A3KEZLJ59C1JVH,4.0
357010,Jane Eyre (New Windmill),A33EVEMS61JYRQ,4.0
357015,Jane Eyre (New Windmill),A1IU7S4HCK1XK0,5.0
357020,Jane Eyre (New Windmill),A1PKJUAQFGNLSX,5.0
357052,Jane Eyre (New Windmill),A3E8QNDC7CV44,5.0
357083,Jane Eyre (New Windmill),A2QL96SGZP59SR,5.0
357086,Jane Eyre (New Windmill),AIWDJ3S85O10Q,5.0
357106,Jane Eyre (New Windmill),A10T0OW97SFBB,4.0
357139,Jane Eyre (New Windmill),A33N05GF31KN8N,3.0
357148,Jane Eyre (New Windmill),A2X36H1LTGU4GC,5.0
357186,Jane Eyre (New Windmill),A2VMJXD87JUACZ,1.0
357208,Jane Eyre (New Windmill),AF61QMJIK8Q7Y,5.0
357209,Jane Eyre (New Windmill),AHXAPVSHPJ6OJ,5.0
357259,Jane Eyre (New Windmill),AWLFVCT9128JV,5.0
357260,Jane Eyre (New Windmill),A3ORW6K9OKTTKV,5.0
357262,Jane Eyre (New Windmill),A1DBGXI1U93MM1,5.0
357321,Jane Eyre (New Windmill),AEJ31WGHJ59C,5.0
357323,Jane Eyre (New Windmill),A3R1E4K7B6RUHP,5.0
357347,Jane Eyre (New Windmill),A29NUB3P6YIWZG,4.0
357357,Jane Eyre (New Windmill),A1MC81HLJ6Z9ZQ,5.0
357358,Jane Eyre (New Windmill),A3TKGM2JJJC1I3,5.0
357376,Jane Eyre (New Windmill),A3O2RCKAMSE9X7,5.0
357385,Jane Eyre (New Windmill),A2VZ11U5DXM8J5,5.0
357396,Jane Eyre (New Windmill),A1BI8PUEHA5CHW,5.0
357399,Jane Eyre (New Windmill),AZSV99SDJC242,5.0
357402,Jane Eyre (New Windmill),A3IKBHODOTYYHM,4.0
357434,Jane Eyre (New Windmill),A3I41MF1O2FAC,5.0
357447,Jane Eyre (New Windmill),AJ7SKEX269O9U,5.0
357471,Jane Eyre (New Windmill),A3SO4SZPDNW0S3,4.0
357505,Jane Eyre (New Windmill),A2WB4OWBUH2VQX,4.0
357523,Jane Eyre (New Windmill),A368INKWDUYHMK,5.0
357527,Jane Eyre (New Windmill),AQCQ5F0OJXMG9,5.0
357532,Jane Eyre (New Windmill),A2I3D2NX4XKZYJ,5.0
357535,Jane Eyre (New Windmill),A2QZVW56O4WSBT,5.0
357556,Jane Eyre (New Windmill),A1APHERUJIKK3I,5.0
357566,Jane Eyre (New Windmill),A3UJ50L3ST5G95,4.0
357577,Jane Eyre (New Windmill),A2LJNVTOQTKEP0,5.0
357606,Jane Eyre (New Windmill),A8F2AZWB20X1H,5.0
357616,Jane Eyre (New Windmill),AJQ1S39GZBKUG,5.0
357623,Jane Eyre (New Windmill),A3ACC417FVZDH9,5.0
361147,Everyday Greatness: Inspiration for a Meaningful Life,A1NATT3PN24QWY,4.0
361153,Everyday Greatness: Inspiration for a Meaningful Life,A24505CR98NLLV,5.0
361156,Everyday Greatness: Inspiration for a Meaningful Life,A3R19YKNL641X3,4.0
361157,Everyday Greatness: Inspiration for a Meaningful Life,A2HM0BZWQRV1EF,5.0
361162,Everyday Greatness: Inspiration for a Meaningful Life,A14OJS0VWMOSWO,5.0
363734,The Four Loves,A29LGHDM4PTVOA,5.0
363746,The Four Loves,A2KBF2OYR359AJ,5.0
363775,The Four Loves,A25AMBAAZLNTQT,5.0
363777,The Four Loves,A1BMKEJ61X57EU,5.0
363778,The Four Loves,A1I6ZXLKEUKV7W,5.0
363785,The Four Loves,A1IJVXGQJ7P1G1,5.0
363791,The Four Loves,AGHIV0V0ON7MO,5.0
363801,The Four Loves,A1BGE3EXIJ42XA,4.0
363813,The Four Loves,A1G703DCNYV6UE,5.0
363814,The Four Loves,A341BG8RMH8QW,4.0
363815,The Four Loves,A10T0OW97SFBB,5.0
363827,The Four Loves,AHCVWPLA1O4X8,5.0
363837,The Four Loves,A1X4JO8EJ1U5BR,4.0
363847,The Four Loves,A38JN189EJK91M,4.0
365284,How green was my valley,A2ODBHT4URXVXQ,5.0
365288,How green was my valley,A3QVAKVRAH657N,5.0
365306,How green was my valley,A2AIE9DO5QSVBD,5.0
365310,How green was my valley,A395QKQZ15GP4F,5.0
365328,How green was my valley,A28JYNYX8B2L8T,5.0
365342,How green was my valley,A29NUB3P6YIWZG,4.0
366937,Candide (Franklin Library),A2Z4WO6M9NQOLB,5.0
366939,Candide (Franklin Library),AI37YX1U4KB1L,5.0
366946,Candide (Franklin Library),A1K1JW1C5CUSUZ,5.0
366950,Candide (Franklin Library),A29SHFBU5O9BWO,4.0
366953,Candide (Franklin Library),A28ZOZJU5A30Z0,5.0
366965,Candide (Franklin Library),A1H5E7O5BW2J13,5.0
366969,Candide (Franklin Library),A2I3D2NX4XKZYJ,2.0
366973,Candide (Franklin Library),A1N1YEMTI9DJ86,5.0
366974,Candide (Franklin Library),AHD101501WCN1,4.0
366986,Candide (Franklin Library),A34UTL4AVX80MK,5.0
366997,Candide (Franklin Library),A23ZCJ9U3ZN0FK,5.0
366998,Candide (Franklin Library),A12A08OL0TZY0W,5.0
367003,Candide (Franklin Library),A1EKTLUL24HDG8,4.0
367008,Candide (Franklin Library),AT9YSY20RJUDX,4.0
367011,Candide (Franklin Library),ABN5K7K1TM1QA,4.0
367013,Candide (Franklin Library),A35YWA2V4QHOJ3,5.0
367022,Candide (Franklin Library),A1FEEFAK5Y45M2,5.0
367031,Candide (Franklin Library),A1DK5AZMXS1QA3,4.0
367034,Candide (Franklin Library),A3QAZAWSD2A34U,4.0
367037,Candide (Franklin Library),A2ORDVE96GL3Q7,4.0
367048,Candide (Franklin Library),A2YXRT2XIJIO57,4.0
367050,Candide (Franklin Library),A2BTTP7LS8OI6X,4.0
